Name,Alias
"riboflavin 5'-monophosphate sodium salt dihydrate","flavin mononucleotide"
"riboflavin 5'-phosphate sodium salt","flavin mononucleotide"
"folic acid","folic acid"
"folate","folic acid"
"folcysteine","folic acid"
"pteglu","folic acid"
"pteroyl-l-glutamic acid","folic acid"
"pteroylglutamic acid","folic acid"
"vitamin bc","folic acid"
"vitamin m","folic acid"
"formamide","formamide"
"carbamaldehyde","formamide"
"methanamide","formamide"
"foscarnet","foscarnet"
"dihydroxyphosphinecarboxylic acid oxide","foscarnet"
"phosphonoformic acid","foscarnet"
"phosphonomethanoic acid","foscarnet"
"fos-choline-10","fos-choline-10"
"mapcho-10","fos-choline-10"
"n-decylphosphocholine","fos-choline-10"
"fos-choline-12","fos-choline-12"
"2-(trimethylammonio)ethyl dodecyl phosphate","fos-choline-12"
"mapcho-12","fos-choline-12"
"dodecyl 2-trimethylazaniumylethyl phosphate","fos-choline-12"
"dodecylphosphocholine","fos-choline-12"
"n-dodecylphosphocholine","fos-choline-12"
"fos-choline-8","fos-choline-8"
"n-octylphosphocholine","fos-choline-8"
"fos-choline-8, fluorinated","fos-choline-8, fluorinated"
"fos-choline-9","fos-choline-9"
"n-nonylphosphocholine","fos-choline-9"
"fos-mea-10","fos-mea-10"
"decylphospho-n-methylethanolamine","fos-mea-10"
"fructooligosaccharide","fructooligosaccharide"
"oligofructose","fructooligosaccharide"
"fructooligosaccharides","fructooligosaccharide"
"fructose-1,6-diphosphate","fructose-1,6-diphosphate"
"d-fructose 1,6-diphosphate","fructose-1,6-diphosphate"
"d-fructose 1,6-diphosphate trisodium salt","fructose-1,6-diphosphate"
"d-fructose 1,6-diphosphate trisodium salt octahydrate","fructose-1,6-diphosphate"
"fdp-na3h","fructose-1,6-diphosphate"
"fumaric acid","fumaric acid"
"(e)-butenedioic acid","fumaric acid"
"2-butenedioic acid","fumaric acid"
"allomaleic acid","fumaric acid"
"boletic acid","fumaric acid"
"lichenic acid","fumaric acid"
"trans-1,2-ethylenedicarboxylic acid","fumaric acid"
"gadolinium acetate","gadolinium acetate"
"gadolinium bromide","gadolinium bromide"
"gadolinium chloride","gadolinium chloride"
"gadolinium (iii) chloride","gadolinium chloride"
"gadolinium(iii) chloride","gadolinium chloride"
"gadolinium(iii) chloride hexahydrate","gadolinium chloride"
"gadolinium nitrate","gadolinium nitrate"
"galactosamine hydrochloride","galactosamine hydrochloride"
"d-(+)-galactosamine hydrochloride","galactosamine hydrochloride"
"d-chondrosamine hydrochloride","galactosamine hydrochloride"
"d-galactosamine hydrochloride","galactosamine hydrochloride"
"galactose","galactose"
"d galactose","galactose"
"d-()-galactose","galactose"
"d-(+)-galactose","galactose"
"d-galactose","galactose"
"gallic acid","gallic acid"
"3,4,5-hydroxybenzoic acid","gallic acid"
"gallic acid monohydrate","gallic acid"
"gallocatechin gallate","gallocatechin gallate"
"(-)-gallocatechin gallate","gallocatechin gallate"
"gamma butyrolactone","gamma butyrolactone"
"4-hydroxbutyric acid lactone","gamma butyrolactone"
"gbl","gamma butyrolactone"
"g-butyrolactone","gamma butyrolactone"
"gamma-butyrolactone","gamma butyrolactone"
"gamma-polyglutamic acid","gamma-polyglutamic acid"
"pga","gamma-polyglutamic acid"
"pga sodium salt","gamma-polyglutamic acid"
"gamma pga","gamma-polyglutamic acid"
"gamma pga sodium salt","gamma-polyglutamic acid"
"gentamicin sulfate","gentamicin sulfate"
"gentamicin sulfate salt hydrate","gentamicin sulfate"
"gibberellin","gibberellin"
"ga3","gibberellin"
"gibberellin a3","gibberellin"
"gibberellic acid","gibberellin"
"glascol w13","glascol w13"
"glucose","glucose"
"d(+)-glucose","glucose"
"d-(+)-glucose","glucose"
"d-glucose","glucose"
"corn sugar","glucose"
"dextrose","glucose"
"grape sugar","glucose"
"glucose-1-phosphate","glucose-1-phosphate"
"cori ester","glucose-1-phosphate"
"glucose monophosphate","glucose-1-phosphate"
"a-d-glucopyranose 1-phosphate","glucose-1-phosphate"
"a-d-glucose 1-phosphate disodium salt","glucose-1-phosphate"
"a-d-glucose 1-phosphate disodium salt hydrate","glucose-1-phosphate"
"alpha-d-glucopyranose 1-phosphate","glucose-1-phosphate"
"alpha-d-glucose 1-phosphate disodium salt","glucose-1-phosphate"
"alpha-d-glucose 1-phosphate disodium salt hydrate","glucose-1-phosphate"
"alpha-d-glucose-1-p","glucose-1-phosphate"
"alpha-d-glucose-1-phosphate","glucose-1-phosphate"
"alpha-glucose-1-phosphate","glucose-1-phosphate"
"glucose-1p","glucose-1-phosphate"
"glucose-6-phosphate","glucose-6-phosphate"
"(3,4,5,6-tetrahydroxyoxan-2-yl)methyl dihydrogen phosphate","glucose-6-phosphate"
"d-glucose 6-phosphate","glucose-6-phosphate"
"d-glucose 6-phosphate sodium salt","glucose-6-phosphate"
"d-glucose-6-p","glucose-6-phosphate"
"d-hexose 6-phosphate","glucose-6-phosphate"
"glucose-6-p","glucose-6-phosphate"
"glutamic acid","glutamic acid"
"2-aminopentanedioic acid","glutamic acid"
"dl-glutamic acid","glutamic acid"
"l-glutamic acid","glutamic acid"
"glu","glutamic acid"
"glutamine","glutamine"
"(2s)-2,5-diamino-5-oxopentanoic acid","glutamine"
"l-glutamine","glutamine"
"gln","glutamine"
"glutaric acid","glutaric acid"
"1,3-propanedicarboxylic acid","glutaric acid"
"1,5-pentanedioic acid","glutaric acid"
"pentanedioic acid","glutaric acid"
"glutathione, oxidised","glutathione, oxidised"
"gssg","glutathione, oxidised"
"glutathiol","glutathione, oxidised"
"l-glutathione oxidized","glutathione, oxidised"
"glutathione, reduced","glutathione, reduced"
"dl-glutathione reduced","glutathione, reduced"
"gsh","glutathione, reduced"
"glutathione","glutathione, reduced"
"glutathione reduced","glutathione, reduced"
"l-glutathione reduced","glutathione, reduced"
"gly-ala","gly-ala"
"glycyl-l-alanine","gly-ala"
"glycylalanine","gly-ala"
"n-glycylalanine","gly-ala"
"gly-asp","gly-asp"
"(2s)-2-[(2-aminoacetyl)amino]butanedioic acid","gly-asp"
"gly-l-asp","gly-asp"
"glycylaspartic acid","gly-asp"
"n-glycyl-l-aspartic acid","gly-asp"
"glyceraldehyde","glyceraldehyde"
"2,3-dihydroxypropanal","glyceraldehyde"
"aldotriose","glyceraldehyde"
"dl-glyceraldehyde","glyceraldehyde"
"glyceric aldehyde","glyceraldehyde"
"glycerinaldehyde","glyceraldehyde"
"glycerol","glycerol"
"1,2,3 propanetriol","glycerol"
"gycerol","glycerol"
"glycerin","glycerol"
"glyerol","glycerol"
"glycerol ethoxylate","glycerol ethoxylate"
"glycine","glycine"
"2-aminoacetic acid","glycine"
"aminoacetic acid","glycine"
"aminoethanoic acid","glycine"
"gly","glycine"
"glycine/naoh","glycine"
"glycine-sodium hydroxide","glycine"
"glycinium ethyl ester glycolate","glycinium ethyl ester glycolate"
"glyeg","glycinium ethyl ester glycolate"
"glycinium nitrate","glycinium nitrate"
"glyco-diosgenin","glyco-diosgenin"
"gdn","glyco-diosgenin"
"gly-glu","gly-glu"
"glycyl-l-glutamic acid","gly-glu"
"n-glycyl-l-glutamic acid","gly-glu"
"n-glycylglutamic acid","gly-glu"
"gly-gly","gly-gly"
"diglycine","gly-gly"
"glygly","gly-gly"
"glycylglycine","gly-gly"
"glycyl-glycine","gly-gly"
"gly-gly-gly","gly-gly-gly"
"triglycine","gly-gly-gly"
"glycyl-glycyl-glycine","gly-gly-gly"
"gly-gly-gly-gly","gly-gly-gly-gly"
"tetraglycine","gly-gly-gly-gly"
"triglycyl-glycine","gly-gly-gly-gly"
"glycyl-glycyl-glycyl-glycine","gly-gly-gly-gly"
"gly-gly-gly-gly-gly","gly-gly-gly-gly-gly"
"pentaglycine","gly-gly-gly-gly-gly"
"glycyl-glycyl-glycyl-glycyl-glycine","gly-gly-gly-gly-gly"
"gly-phe","gly-phe"
"(2s)-2-[(2-aminoacetyl)amino]-3-phenylpropanoic acid","gly-phe"
"glycyl-l-phenylalanine","gly-phe"
"glycylphenylalanine","gly-phe"
"gly-sar","gly-sar"
"glycyl-sarcosine","gly-sar"
"glycylsarcosine","gly-sar"
"gly-ser","gly-ser"
"2-[(2-amino-3-hydroxypropanoyl)amino]acetic acid","gly-ser"
"l-serylglycine","gly-ser"
"gly-tyr","gly-tyr"
"(2s)-2-[(2-aminoacetyl)amino]-3-(4-hydroxyphenyl)propanoic acid","gly-tyr"
"glycyl-l-tyrosine","gly-tyr"
"n-glycyl-l-tyrosine","gly-tyr"
"glycyltyrosine","gly-tyr"
"guanidine hydrochloride","guanidine hydrochloride"
"aminoformamidine hydrochloride","guanidine hydrochloride"
"gdnhcl","guanidine hydrochloride"
"guanidinium chloride","guanidine hydrochloride"
"guanidium chloride","guanidine hydrochloride"
"guanidine hcl","guanidine hydrochloride"
"guanine","guanine"
"2-amino-6-hydroxypurine","guanine"
"guanosine","guanosine"
"9-(beta-d-ribofuranosyl)guanine","guanosine"
"guanine-9-beta-d-ribofuranoside","guanosine"
"guanosine diphosphate","guanosine diphosphate"
"guanosine 5'-diphosphate sodium salt","guanosine diphosphate"
"guanosine monophosphate","guanosine monophosphate"
"gmp","guanosine monophosphate"
"guanosine triphosphate","guanosine triphosphate"
"gtp","guanosine triphosphate"
"gtp 2na","guanosine triphosphate"
"guanosine 5' triphosphate","guanosine triphosphate"
"guanosine 5'-triphosphate sodium salt","guanosine triphosphate"
"guanosine 5'-triphosphate sodium salt hydrate","guanosine triphosphate"
"guanosine 5-triphosphate disodium slat","guanosine triphosphate"
"hecameg","hecameg"
"6-o-(n-heptylcarbamoyl)methyl-alpha-d-glucopyranoside","hecameg"
"6-o-(n-heptylcarbamoyl)methylglucoside","hecameg"
"methyl-6-o-(n-heptylcarbamoyl)-a-d-glucopyranoside","hecameg"
"methyl-6-o-(n-heptylcarbamoyl)-alpha-d-glucopyranoside","hecameg"
"hega-10","hega-10"
"decanoyl-n-hydroxyethylglucamide","hega-10"
"hega 10","hega-10"
"hega-11","hega-11"
"hega 11","hega-11"
"undecanoyl-n-hydroxyethylglucamide","hega-11"
"hega-8","hega-8"
"hega 8","hega-8"
"octanoyl-n-hydroxyethylglucamide","hega-8"
"hega-9","hega-9"
"hega 9","hega-9"
"nonanoyl-n-hydroxyethylglucamide","hega-9"
"hemin","hemin"
"chloro(protoporphyrinato)iron(iii)","hemin"
"chlorohemin","hemin"
"chloroprotoporphyrin ix iron(iii)","hemin"
"ferriprotoporphyrin ix chloride","hemin"
"hemin(chloride)","hemin"
"hemoglobin","hemoglobin"
"haemoglobin","hemoglobin"
"hepes","hepes"
"4-(2-hydroxyethyl)piperazine-1-ethanesulfonic acid","hepes"
"4-(2-hydroxyethyl)-1-piperazineethanesulfonic acid","hepes"
"heppso","heppso"
"hexadecanedioic acid","hexadecanedioic acid"
"1,16-hexadecanedioic acid","hexadecanedioic acid"
"thapsic acid","hexadecanedioic acid"
"hexadecyltrimethylammonium chloride","hexadecyltrimethylammonium chloride"
"ctac","hexadecyltrimethylammonium chloride"
"ctmc","hexadecyltrimethylammonium chloride"
"hexaethylene glycol","hexaethylene glycol"
"2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethanol","hexaethylene glycol"
"3,6,9,12,15-pentaoxaheptadecane-1,17-diol","hexaethylene glycol"
"hexagol","hexaethylene glycol"
"hexaoxyethylene glycol","hexaethylene glycol"
"hexammine cobalt(iii) chloride","hexammine cobalt(iii) chloride"
"cobalt hexammine trichloride","hexammine cobalt(iii) chloride"
"cobalt(iii)-hexamine","hexammine cobalt(iii) chloride"
"cobalt(iii)hexamin","hexammine cobalt(iii) chloride"
"cobalt(iii)hexamine","hexammine cobalt(iii) chloride"
"cobalthexamine chloride","hexammine cobalt(iii) chloride"
"hexaamminecobalt trichloride","hexammine cobalt(iii) chloride"
"hexamminecobalt(iii) chloride","hexammine cobalt(iii) chloride"
"kobalt(iii)hexamin","hexammine cobalt(iii) chloride"
"cobalt (iii) hexamine","hexammine cobalt(iii) chloride"
"cobalt (iii) hexamine chloride","hexammine cobalt(iii) chloride"
"cobalt hexamine","hexammine cobalt(iii) chloride"
"hexaaminecobalt (iii) chloride","hexammine cobalt(iii) chloride"
"hexaammincobalt(iii) chloride","hexammine cobalt(iii) chloride"
"hexamine cobalt (iii) chloride","hexammine cobalt(iii) chloride"
"hexaminecobalt trichloride","hexammine cobalt(iii) chloride"
"hexammine cobalt (iii) chloride","hexammine cobalt(iii) chloride"
"hippuric acid","hippuric acid"
"benzoylaminoacetic acid","hippuric acid"
"n-benzoylglycine","hippuric acid"
"benzoyl amidoacetic acid","hippuric acid"
"benzoyl glycocoll","hippuric acid"
"histamine","histamine"
"2-(4-imidazolyl)ethylamine dihydrochloride","histamine"
"histamine dihydrochloride","histamine"
"histidine","histidine"
"(s)-2-amino-3-(4-imidazolyl)propionic acid","histidine"
"dl-histidine monohydrochloride","histidine"
"dl-histadine","histidine"
"l-histidine","histidine"
"his","histidine"
"histadine","histidine"
"histidine hydrochloride","histidine hydrochloride"
"dl-histidine monohydrochloride monohydrate","histidine hydrochloride"
"dl-histidine, hcl","histidine hydrochloride"
"holmium bromide","holmium bromide"
"holmium chloride","holmium chloride"
"holmium nitrate","holmium nitrate"
"homoserine","homoserine"
"2-amino-4-hydroxybutanoic acid","homoserine"
"l-homoserine","homoserine"
"hydrochloric acid","hydrochloric acid"
"hydrocortisone","hydrocortisone"
"17-hydroxycorticosterone","hydrocortisone"
"cortisol","hydrocortisone"
"dihydrocostisone","hydrocortisone"
"kendall s compound f","hydrocortisone"
"reichstein s substance m","hydrocortisone"
"hydroxyectoine","hydroxyectoine"
"(4s,5s)-5-hydroxy-2-methyl-1,4,5,6-tetrahydropyrimidine-4-carboxylic acid","hydroxyectoine"
"thp(a)","hydroxyectoine"
"hydroxyproline","hydroxyproline"
"(2s,4r)-4-hydroxypyrrolidine-2-carboxylic acid","hydroxyproline"
"4-hydroxy-l-proline","hydroxyproline"
"hyp","hydroxyproline"
"l-hydroxyproline","hydroxyproline"
"trans-4-hydroxy-l-proline","hydroxyproline"
"hypotaurine","hypotaurine"
"2-aminoethanesulfinic acid","hypotaurine"
"imidazole","imidazole"
"glyoxaline","imidazole"
"imidazole -hcl","imidazole"
"imidazole- hcl","imidazole"
"imidazole-hcl","imidazole"
"imidazole.hcl","imidazole"
"imidazol","imidazole"
"imidazole hcl","imidazole"
"imidazole/hcl","imidazole"
"imidazole maleate","imidazole maleate"
"imidazole-maleate","imidazole maleate"
"maleate imidazole","imidazole maleate"
"maleate-imidazole","imidazole maleate"
"inosine","inosine"
"hypoxanthine 9-beta-d-ribofuranoside","inosine"
"inosine-5'-monophosphate","inosine-5'-monophosphate"
"5'-inosinic acid hydrate disodium salt","inosine-5'-monophosphate"
"i-5'-p","inosine-5'-monophosphate"
"imp","inosine-5'-monophosphate"
"inosine 5'-monophosphate disodium salt","inosine-5'-monophosphate"
"inosinic acid","inosine-5'-monophosphate"
"inosine-5'-triphosphate","inosine-5'-triphosphate"
"itp","inosine-5'-triphosphate"
"inosine 5'-triphosphate trisodium salt","inosine-5'-triphosphate"
"inosine 5 -triphosphate trisodium salt","inosine-5'-triphosphate"
"inositol","inositol"
"i-inositol","inositol"
"meso-inositol","inositol"
"myo-inositol","inositol"
"scyllite","inositol"
"iptg","iptg"
"(3r,4r,6s)-2-(hydroxymethyl)-6-propan-2-ylsulfanyloxane-3,4,5-triol","iptg"
"1-methylethyl-1-thio-b-d-galactopyranoside","iptg"
"isopropyl 1-thio-b-d-galactopyranoside","iptg"
"isopropyl 1-thio-beta-d-galactopyranoside","iptg"
"isopropyl beta-d-1-thiogalactopyranoside","iptg"
"isopropyl beta-d-thiogalactoside","iptg"
"isopropyl-b-d-thiogalactopyranoside","iptg"
"iron(ii) sulfate","iron(ii) sulfate"
"iron(iii) chloride","iron(iii) chloride"
"fe(iii)-chloride","iron(iii) chloride"
"iron trichloride","iron(iii) chloride"
"fe-chloride","iron(iii) chloride"
"fecl3","iron(iii) chloride"
"ferric (iii) chloride","iron(iii) chloride"
"iron (iii) chloride","iron(iii) chloride"
"isoleucine","isoleucine"
"ile","isoleucine"
"l-isoleucine","isoleucine"
"iso-leucine","isoleucine"
"isomaltose","isomaltose"
"6-o-alpha-d-glucopyranosyl-d-glucose","isomaltose"
"brachiose","isomaltose"
"jeffamine d-2000","jeffamine d-2000"
"jeffamine d2000","jeffamine d-2000"
"jeffamine d-230","jeffamine d-230"
"ppgba 230","jeffamine d-230"
"jeffamine d-400","jeffamine d-400"
"ppgba 400","jeffamine d-400"
"jeffamine ed-2001","jeffamine ed-2001"
"jeffamine ed-2001 (ph 7.0)","jeffamine ed-2001"
"jeffamine ed2003","jeffamine ed-2001"
"o,o'-bis (2-aminopropyl) polyethylene glycol","jeffamine ed-2001"
"jeffamine ed 2001","jeffamine ed-2001"
"jeffamine ed-2001 reagent","jeffamine ed-2001"
"jeffamine ed2001","jeffamine ed-2001"
"jeffamine ed-2003","jeffamine ed-2003"
"jeffamine ed-900","jeffamine ed-900"
"xtj-501","jeffamine ed-900"
"jeffamine ed900","jeffamine ed-900"
"jeffamine m-1000","jeffamine m-1000"
"jeffamine m-2005","jeffamine m-2005"
"jeffamine m2005","jeffamine m-2005"
"jeffamine m-2070","jeffamine m-2070"
"jeffamine m2070","jeffamine m-2070"
"jeffamine m-600","jeffamine m-600"
"jeffamine m 600","jeffamine m-600"
"jeffamine m-600 (ph 7.0)","jeffamine m-600"
"polypropylene glycol 500 mono-2-aminoethyl mono-2-methoxyethyl ether","jeffamine m-600"
"jeffamine 600","jeffamine m-600"
"jeffamine m-600 reagent","jeffamine m-600"
"jeffamine m600","jeffamine m-600"
"jeffamine-m600","jeffamine m-600"
"jeffamine sd-2001","jeffamine sd-2001"
"jeffamine sd2001","jeffamine sd-2001"
"jeffamine t-403","jeffamine t-403"
"jeffamine t403","jeffamine t-403"
"kanamycin monosulfate","kanamycin monosulfate"
"kanamycin sulfate","kanamycin monosulfate"
"lactic acid","lactic acid"
"(s)-2-hydroxypropionic acid","lactic acid"
"(s)-lactic acid","lactic acid"
"l-(+)-lactic acid","lactic acid"
"l-lactic acid","lactic acid"
"sarcolactic acid","lactic acid"
"lactose","lactose"
"aletobiose","lactose"
"d-lactose","lactose"
"d-lactose monohydrate","lactose"
"galactinum","lactose"
"lactin","lactose"
"lactobiose","lactose"
"milk sugar","lactose"
"tablettose","lactose"
"beta-d-lactose","lactose"
"beta-lactose","lactose"
"lanthanum bromide","lanthanum bromide"
"lanthanum chloride","lanthanum chloride"
"lanthanum nitrate","lanthanum nitrate"
"lanthanum(iii) acetate","lanthanum(iii) acetate"
"lanthanum acetate","lanthanum(iii) acetate"
"lanthanum (iii) acetate","lanthanum(iii) acetate"
"lathanum acetate","lanthanum(iii) acetate"
"lapao","lapao"
"3-dodecylamido-n,n'-dimethylpropyl amine oxide","lapao"
"3-laurylamido-n,n'-dimethylpropyl amine oxide","lapao"
"3-laurylamido-n,n'-dimethylpropyl amino oxide","lapao"
"l-arabinitol","l-arabinitol"
"(2s,4s)-pentane-1,2,3,4,5-pentol","l-arabinitol"
"l(-)-arabitol","l-arabinitol"
"l-(-)-arabinitol","l-arabinitol"
"l-(-)-arabitol","l-arabinitol"
"l-arabinol","l-arabinitol"
"l-lyxitol","l-arabinitol"
"l-arabinose","l-arabinose"
"l-(+)-arabinose","l-arabinose"
"l-arabinopyranose","l-arabinose"
"l-argininamide dihydrochloride","l-argininamide dihydrochloride"
"l argininamide dihydrochloride","l-argininamide dihydrochloride"
"l-argininamide hydrochloride","l-argininamide dihydrochloride"
"argininamid","l-argininamide dihydrochloride"
"argininamide","l-argininamide dihydrochloride"
"argininamide hydrochloride","l-argininamide dihydrochloride"
"l-arginine ethyl ester dihydrochloride","l-arginine ethyl ester dihydrochloride"
"l-ascorbic acid","l-ascorbic acid"
"antiscorbutic factor","l-ascorbic acid"
"l-threoascorbic acid","l-ascorbic acid"
"vitamin c","l-ascorbic acid"
"ascorbic acid","l-ascorbic acid"
"lauryl maltose neopentyl glycol","lauryl maltose neopentyl glycol"
"2,2-didecylpropane-1,3-bis-b-d-maltopyranoside","lauryl maltose neopentyl glycol"
"lmn","lauryl maltose neopentyl glycol"
"lmng","lauryl maltose neopentyl glycol"
"lng","lauryl maltose neopentyl glycol"
